Date,Price,Open,High,Low,Vol.,Change %
2017-01-28,0.00639,0.00636,0.0064,0.0063,921000.0,0.47
2017-01-29,0.00631,0.00639,0.00637,0.00631,730110.0,-1.25
2017-01-30,0.00645,0.00631,0.0065,0.00635,1000000.0,2.22
2017-01-31,0.00641,0.00645,0.0065,0.00618,3950000.0,-0.62
2017-02-01,0.00649,0.00641,0.0066,0.00623,6110000.0,1.25
2017-02-02,0.0064,0.00649,0.00661,0.0064,3010000.0,-1.39
2017-02-03,0.00638,0.0064,0.00649,0.00624,2960000.0,-0.31
2017-02-04,0.00644,0.00638,0.00647,0.00635,1060000.0,0.94
2017-02-05,0.00629,0.00644,0.00648,0.00628,1800000.0,-2.33
2017-02-06,0.00638,0.00629,0.00644,0.00627,879680.0,1.43
2017-02-07,0.00641,0.00638,0.00647,0.00626,2970000.0,0.47
2017-02-08,0.00635,0.00641,0.00648,0.00608,5770000.0,-0.94
2017-02-09,0.00628,0.00635,0.00643,0.00609,7510000.0,-1.1
2017-02-10,0.00631,0.00628,0.00635,0.00595,5930000.0,0.48
2017-02-11,0.00638,0.00631,0.0064,0.00627,1440000.0,1.11
2017-02-12,0.00627,0.00638,0.0064,0.00627,648460.0,-1.72
2017-02-13,0.00624,0.00627,0.00635,0.0062,5040000.0,-0.48
2017-02-14,0.00622,0.00624,0.00638,0.00621,4680000.0,-0.32
2017-02-15,0.0061,0.00622,0.00627,0.0058,15180000.0,-1.93
2017-02-16,0.00593,0.0061,0.00636,0.005,34570000.0,-2.79
2017-02-17,0.00587,0.00593,0.00611,0.00546,21690000.0,-1.01
2017-02-18,0.00554,0.00587,0.006,0.005,18670000.0,-5.62
2017-02-19,0.00591,0.00554,0.00591,0.00551,3770000.0,6.68
2017-02-20,0.00596,0.00591,0.00597,0.00566,3710000.0,0.85
2017-02-21,0.00585,0.00596,0.00596,0.00571,2740000.0,-1.85
2017-02-22,0.00583,0.00585,0.00595,0.00581,3010000.0,-0.34
2017-02-23,0.00585,0.00583,0.00594,0.00574,5240000.0,0.34
2017-02-24,0.0056,0.00585,0.00595,0.0055,3370000.0,-4.27
2017-02-25,0.00563,0.0056,0.00583,0.0056,1280000.0,0.54
2017-02-26,0.0057,0.00563,0.0057,0.00562,359510.0,1.24
2017-02-27,0.00556,0.0057,0.0057,0.00556,2210000.0,-2.46
2017-02-28,0.00557,0.00556,0.0057,0.00531,10240000.0,0.18
2017-03-01,0.00539,0.00557,0.00558,0.00525,10220000.0,-3.23
2017-03-02,0.00606,0.00539,0.00635,0.00531,39640000.0,12.43
2017-03-03,0.00649,0.00606,0.00651,0.00592,19140000.0,7.1
2017-03-04,0.0062,0.00649,0.00668,0.0062,9180000.0,-4.47
2017-03-05,0.00604,0.0062,0.0063,0.00601,4950000.0,-2.58
2017-03-06,0.00604,0.00604,0.00618,0.00599,2850000.0,0.0
2017-03-07,0.00673,0.00604,0.00687,0.00589,23050000.0,11.42
2017-03-08,0.0065,0.00673,0.00692,0.00644,27940000.0,-3.42
2017-03-09,0.00648,0.0065,0.0066,0.00632,20210000.0,-0.31
2017-03-10,0.00617,0.00648,0.00669,0.0058,36460000.0,-4.78
2017-03-11,0.00625,0.00617,0.00642,0.00606,12920000.0,1.3
2017-03-12,0.00632,0.00625,0.00634,0.00602,8440000.0,1.12
2017-03-13,0.00644,0.00632,0.00648,0.00615,22840000.0,1.9
2017-03-14,0.00639,0.00644,0.00644,0.00626,8750000.0,-0.78
2017-03-15,0.00625,0.00639,0.00642,0.00625,11100000.0,-2.19
2017-03-16,0.0063,0.00625,0.00636,0.00601,48730000.0,0.8
2017-03-17,0.00597,0.0063,0.00634,0.00576,38080000.0,-5.24
2017-03-18,0.00688,0.00597,0.00731,0.00597,83740000.0,15.24
2017-03-19,0.00669,0.00688,0.0072,0.00642,29310000.0,-2.76
2017-03-20,0.0069,0.00669,0.00705,0.00645,27290000.0,3.14
2017-03-21,0.00682,0.0069,0.00705,0.00663,23220000.0,-1.16
2017-03-22,0.00719,0.00682,0.00758,0.00679,36090000.0,5.43
2017-03-23,0.011,0.00719,0.011,0.00719,100130000.0,52.99
2017-03-24,0.01062,0.011,0.01182,0.00815,152900000.0,-3.45
2017-03-25,0.00888,0.01062,0.01084,0.00879,67230000.0,-16.38
2017-03-26,0.00937,0.00888,0.00982,0.00888,24650000.0,5.52
2017-03-27,0.00943,0.00937,0.01025,0.009,42150000.0,0.64
2017-03-28,0.00955,0.00943,0.00965,0.00906,25360000.0,1.27
2017-03-29,0.01015,0.00955,0.01015,0.00946,22500000.0,6.28
2017-03-30,0.01383,0.01015,0.0147,0.01015,104840000.0,36.26
2017-03-31,0.0214,0.01383,0.02254,0.01315,248270000.0,54.74
2017-04-01,0.022,0.0214,0.02323,0.01968,86880000.0,2.8
2017-04-02,0.0615,0.022,0.0695,0.0075,443130000.0,179.55
2017-04-03,0.03201,0.0615,0.062,0.025,292830000.0,-47.95
2017-04-04,0.03787,0.03201,0.0429,0.0269,159380000.0,18.31
2017-04-05,0.03559,0.03787,0.04108,0.035,105010000.0,-6.02
2017-04-06,0.0332,0.03559,0.03728,0.029,110950000.0,-6.72
2017-04-07,0.03715,0.0332,0.03873,0.03086,102120000.0,11.9
2017-04-08,0.03575,0.03715,0.0378,0.03515,58140000.0,-3.77
2017-04-09,0.03421,0.03575,0.03578,0.03251,32770000.000000004,-4.31
2017-04-10,0.03404,0.03421,0.0359,0.0332,28360000.0,-0.5
2017-04-11,0.03316,0.03404,0.03513,0.032,29820000.0,-2.59
2017-04-12,0.03455,0.03316,0.0356,0.0322,41020000.0,4.19
2017-04-13,0.03422,0.03455,0.03562,0.0337,41250000.0,-0.96
2017-04-14,0.03348,0.03422,0.03525,0.033,23630000.0,-2.16
2017-04-15,0.03381,0.03348,0.03451,0.03315,15500000.0,0.99
2017-04-16,0.03306,0.03381,0.03395,0.03251,13400000.0,-2.22
2017-04-17,0.03333,0.03306,0.03386,0.03246,19190000.0,0.82
2017-04-18,0.03281,0.03333,0.03419,0.0322,26070000.0,-1.56
2017-04-19,0.03035,0.03281,0.03319,0.02816,35030000.0,-7.5
2017-04-20,0.02999,0.03035,0.03104,0.02643,64209999.99999999,-1.19
2017-04-21,0.03355,0.02999,0.0347,0.02945,82640000.0,11.87
2017-04-22,0.0316,0.03355,0.03401,0.03033,27760000.0,-5.81
2017-04-23,0.03141,0.0316,0.03214,0.03102,21200000.0,-0.6
2017-04-24,0.03151,0.03141,0.032,0.0309,16870000.0,0.32
2017-04-25,0.03224,0.03151,0.03421,0.03108,38800000.0,2.32
2017-04-26,0.03275,0.03224,0.03392,0.03224,34440000.0,1.58
2017-04-27,0.03523,0.03275,0.0368,0.03225,45280000.0,7.57
2017-04-28,0.045,0.03523,0.04612,0.03487,120540000.0,27.73
2017-04-29,0.05383,0.045,0.05952,0.04499,124590000.0,19.62
2017-04-30,0.05218,0.05383,0.05499,0.04902,51990000.0,-3.07
2017-05-01,0.05383,0.05218,0.05811,0.04903,77800000.0,3.16
2017-05-02,0.05382,0.05383,0.05527,0.0505,38670000.0,-0.02
2017-05-03,0.06108,0.05382,0.06199,0.05245,63350000.0,13.49
2017-05-04,0.08,0.06108,0.08793,0.06,177350000.0,30.98
2017-05-05,0.09139,0.08,0.105,0.07776,168240000.0,14.24
2017-05-06,0.1001,0.09139,0.1039,0.09029,76320000.0,9.53
2017-05-07,0.1391,0.1001,0.155,0.09725,141560000.0,38.96
2017-05-08,0.1917,0.1391,0.224,0.1121,196520000.0,37.81
2017-05-09,0.1564,0.1917,0.207,0.112,93830000.0,-18.41
2017-05-10,0.187,0.1564,0.1979,0.151,57110000.0,19.57
2017-05-11,0.1837,0.187,0.1973,0.1618,47810000.0,-1.76
2017-05-12,0.2069,0.1837,0.21,0.1806,48150000.0,12.63
2017-05-13,0.2102,0.2069,0.222,0.1951,35710000.0,1.59
2017-05-14,0.2171,0.2102,0.22,0.2076,17260000.0,3.28
2017-05-15,0.2631,0.2171,0.2631,0.2156,55290000.0,21.19
2017-05-16,0.325,0.2631,0.3347,0.25,95310000.0,23.53
2017-05-17,0.375,0.325,0.3989,0.285,112510000.0,15.38
2017-05-18,0.3575,0.375,0.3925,0.304,56880000.0,-4.67
2017-05-19,0.3224,0.3575,0.3594,0.2817,58130000.0,-9.82
2017-05-20,0.3449,0.3224,0.359,0.289,55880000.0,6.98
2017-05-21,0.324,0.3449,0.36,0.319,31290000.0,-6.06
2017-05-22,0.2988,0.324,0.3308,0.2348,66180000.00000001,-7.78
2017-05-23,0.3229,0.2988,0.3542,0.2827,41180000.0,8.07
2017-05-24,0.29,0.3229,0.34,0.286,49650000.0,-10.19
2017-05-25,0.24,0.29,0.3027,0.231,77640000.0,-17.24
2017-05-26,0.276,0.24,0.3282,0.24,69360000.0,15.0
2017-05-27,0.21,0.276,0.287,0.135,142980000.0,-23.91
2017-05-28,0.2281,0.21,0.2489,0.2033,55290000.0,8.62
2017-05-29,0.2324,0.2281,0.2462,0.2102,47020000.0,1.89
2017-05-30,0.2042,0.2324,0.2388,0.1868,40780000.0,-12.13
2017-05-31,0.2475,0.2042,0.251,0.1931,51680000.0,21.2
2017-06-01,0.3364,0.2475,0.34,0.2456,124130000.0,35.92
2017-06-02,0.2959,0.3364,0.3372,0.2759,49620000.0,-12.04
2017-06-03,0.2921,0.2959,0.307,0.2711,26170000.0,-1.28
2017-06-04,0.2941,0.2921,0.31,0.271,14940000.0,0.68
2017-06-05,0.2888,0.2941,0.2979,0.2869,12310000.0,-1.8
2017-06-06,0.284,0.2888,0.295,0.274,41420000.0,-1.66
2017-06-07,0.2762,0.284,0.3,0.2717,45350000.0,-2.75
2017-06-08,0.2869,0.2762,0.2973,0.27,24470000.0,3.87
2017-06-09,0.2814,0.2869,0.296,0.28,19740000.0,-1.92
2017-06-10,0.2598,0.2814,0.2848,0.2555,34210000.0,-7.68
2017-06-11,0.2701,0.2598,0.28,0.2543,21430000.0,3.96
2017-06-12,0.2467,0.2701,0.282,0.2325,56600000.0,-8.66
2017-06-13,0.2626,0.2467,0.275,0.2454,23960000.0,6.45
2017-06-14,0.2623,0.2626,0.3,0.245,55850000.0,-0.11
2017-06-15,0.245,0.2623,0.2642,0.214,50500000.0,-6.6
2017-06-16,0.2506,0.245,0.257,0.2325,19460000.0,2.29
2017-06-17,0.2597,0.2506,0.265,0.2357,28880000.0,3.63
2017-06-18,0.2651,0.2597,0.278,0.247,32930000.0,2.08
2017-06-19,0.281,0.2651,0.282,0.2588,20880000.0,6.0
2017-06-20,0.308,0.281,0.325,0.2742,77740000.0,9.61
2017-06-21,0.2726,0.308,0.3126,0.2542,48480000.0,-11.49
2017-06-22,0.2779,0.2726,0.2816,0.2513,46960000.0,1.94
2017-06-23,0.2916,0.2779,0.295,0.2767,23590000.0,4.93
2017-06-24,0.2775,0.2916,0.3039,0.2564,74570000.0,-4.84
2017-06-25,0.2577,0.2775,0.2816,0.2485,25110000.0,-7.14
2017-06-26,0.2461,0.2577,0.2672,0.2184,57630000.0,-4.5
2017-06-27,0.2618,0.2461,0.2618,0.2261,41430000.0,6.38
2017-06-28,0.2686,0.2618,0.2687,0.2487,27680000.0,2.6
2017-06-29,0.2561,0.2686,0.2693,0.2513,21950000.0,-4.65
2017-06-30,0.2466,0.2561,0.2596,0.245,17420000.0,-3.71
2017-07-01,0.2386,0.2466,0.2518,0.2337,17670000.0,-3.24
2017-07-02,0.2537,0.2386,0.2547,0.233,13950000.0,6.33
2017-07-03,0.2523,0.2537,0.2567,0.2445,19640000.0,-0.55
2017-07-04,0.2473,0.2523,0.2581,0.2471,18000000.0,-1.98
2017-07-05,0.252,0.2473,0.2563,0.2434,15410000.0,1.9
2017-07-06,0.2506,0.252,0.2528,0.2482,9830000.0,-0.56
2017-07-07,0.2303,0.2506,0.2516,0.2298,22490000.0,-8.1
2017-07-08,0.23,0.2303,0.2321,0.2112,38290000.0,-0.13
2017-07-09,0.2261,0.23,0.2422,0.2259,14410000.0,-1.7
2017-07-10,0.1883,0.2261,0.2269,0.1707,50350000.0,-16.72
2017-07-11,0.1778,0.1883,0.1994,0.1511,95620000.0,-5.58
2017-07-12,0.1958,0.1778,0.1971,0.1656,46480000.0,10.12
2017-07-13,0.1925,0.1958,0.2178,0.181,39490000.0,-1.69
2017-07-14,0.1843,0.1925,0.1925,0.1717,27610000.0,-4.26
2017-07-15,0.172,0.1843,0.1848,0.1707,29080000.0,-6.67
2017-07-16,0.1461,0.172,0.1743,0.1275,113360000.0,-15.06
2017-07-17,0.1723,0.1461,0.1732,0.1451,72610000.0,17.93
2017-07-18,0.1788,0.1723,0.189,0.1605,63600000.0,3.77
2017-07-19,0.163,0.1788,0.1838,0.1574,49720000.0,-8.84
2017-07-20,0.1925,0.163,0.1962,0.162,72000000.0,18.1
2017-07-21,0.1835,0.1925,0.1936,0.1828,41420000.0,-4.68
2017-07-22,0.1977,0.1835,0.2022,0.182,44310000.0,7.74
2017-07-23,0.1966,0.1977,0.2065,0.1873,53840000.0,-0.56
2017-07-24,0.1915,0.1966,0.1984,0.1893,23030000.0,-2.59
2017-07-25,0.1744,0.1915,0.1926,0.1658,56070000.0,-8.93
2017-07-26,0.1723,0.1744,0.1787,0.1642,35120000.0,-1.2
2017-07-27,0.1725,0.1723,0.1756,0.17,20970000.0,0.12
2017-07-28,0.1633,0.1725,0.1738,0.1591,32439999.999999996,-5.33
2017-07-29,0.169,0.1633,0.1704,0.155,26290000.0,3.49
2017-07-30,0.1633,0.169,0.1709,0.1609,12870000.0,-3.37
2017-07-31,0.1648,0.1633,0.1689,0.1585,24380000.0,0.92
2017-08-01,0.1776,0.1648,0.1847,0.162,72690000.0,7.77
2017-08-02,0.1709,0.1776,0.1794,0.1676,35420000.0,-3.77
2017-08-03,0.1748,0.1709,0.1771,0.1696,18500000.0,2.28
2017-08-04,0.1744,0.1748,0.1767,0.1717,21110000.0,-0.23
2017-08-05,0.1848,0.1744,0.1928,0.1719,61310000.0,5.96
2017-08-06,0.1802,0.1848,0.1896,0.1786,29470000.0,-2.49
2017-08-07,0.1782,0.1802,0.1828,0.1766,31300000.0,-1.11
2017-08-08,0.1967,0.1782,0.1972,0.1772,72730000.0,10.38
2017-08-09,0.1841,0.1967,0.1967,0.1818,42020000.0,-6.41
2017-08-10,0.1809,0.1841,0.185,0.1784,33720000.0,-1.74
2017-08-11,0.1778,0.1809,0.184,0.1758,39330000.0,-1.71
2017-08-12,0.1716,0.1778,0.1825,0.1707,40430000.0,-3.49
2017-08-13,0.1657,0.1716,0.1721,0.1587,62430000.0,-3.44
2017-08-14,0.1683,0.1657,0.1801,0.1652,37650000.0,1.57
2017-08-15,0.1577,0.1683,0.1683,0.153,65519999.99999999,-6.3
2017-08-16,0.1603,0.1577,0.1606,0.1489,53980000.0,1.65
2017-08-17,0.1578,0.1603,0.161,0.154,39550000.0,-1.56
2017-08-18,0.1569,0.1578,0.1704,0.1518,66860000.0,-0.57
2017-08-19,0.1526,0.1569,0.1616,0.1483,46140000.0,-2.74
2017-08-20,0.1587,0.1526,0.1611,0.1494,33040000.0,4.0
2017-08-21,0.1958,0.1587,0.2081,0.1523,151820000.0,23.38
2017-08-22,0.2421,0.1958,0.2598,0.1715,293310000.0,23.65
2017-08-23,0.2457,0.2421,0.2977,0.2169,339560000.0,1.49
2017-08-24,0.2173,0.2457,0.2862,0.2124,244130000.0,-11.56
2017-08-25,0.2167,0.2173,0.2309,0.2029,123300000.0,-0.28
2017-08-26,0.2097,0.2167,0.2308,0.2069,58370000.0,-3.23
2017-08-27,0.2017,0.2097,0.2104,0.193,68630000.0,-3.81
2017-08-28,0.2252,0.2017,0.242,0.1947,181040000.0,11.65
2017-08-29,0.2199,0.2252,0.2262,0.2125,79960000.0,-2.35
2017-08-30,0.2319,0.2199,0.2332,0.2175,58580000.0,5.46
2017-08-31,0.2593,0.2319,0.2648,0.2275,102180000.0,11.82
2017-09-01,0.2529,0.2593,0.2604,0.2444,92330000.0,-2.47
2017-09-02,0.2252,0.2529,0.2538,0.2185,114850000.0,-10.95
2017-09-03,0.2303,0.2252,0.2381,0.2168,71530000.0,2.26
2017-09-04,0.2045,0.2303,0.2306,0.1901,110270000.0,-11.2
2017-09-05,0.2168,0.2045,0.2204,0.1917,74190000.0,6.01
2017-09-06,0.2314,0.2168,0.2329,0.2162,62410000.0,6.73
2017-09-07,0.2271,0.2314,0.2318,0.2216,42480000.0,-1.86
2017-09-08,0.2122,0.2271,0.2295,0.2026,80230000.0,-6.56
2017-09-09,0.213,0.2122,0.2145,0.2075,26340000.0,0.38
2017-09-10,0.2173,0.213,0.2243,0.1993,54940000.0,2.02
2017-09-11,0.2143,0.2173,0.2216,0.2087,42710000.0,-1.38
2017-09-12,0.2095,0.2143,0.2242,0.206,52560000.0,-2.24
2017-09-13,0.1983,0.2095,0.2099,0.1904,55980000.0,-5.35
2017-09-14,0.1711,0.1983,0.2007,0.1663,109970000.0,-13.72
2017-09-15,0.1846,0.1711,0.1917,0.1483,151330000.0,7.89
2017-09-16,0.1828,0.1846,0.1918,0.1741,55030000.0,-0.98
2017-09-17,0.1814,0.1828,0.1846,0.1717,32689999.999999996,-0.77
2017-09-18,0.1933,0.1814,0.1946,0.1814,62950000.0,6.56
2017-09-19,0.1848,0.1933,0.1945,0.1831,40510000.0,-4.4
2017-09-20,0.1817,0.1848,0.1886,0.1808,27750000.0,-1.68
2017-09-21,0.171,0.1817,0.1831,0.1703,41360000.0,-5.89
2017-09-22,0.1728,0.171,0.177,0.1675,27140000.0,1.05
2017-09-23,0.1791,0.1728,0.1803,0.1701,37390000.0,3.65
2017-09-24,0.1757,0.1791,0.1799,0.1733,15370000.0,-1.9
2017-09-25,0.1846,0.1757,0.1869,0.1748,33750000.0,5.07
2017-09-26,0.1892,0.1846,0.194,0.1809,50440000.0,2.49
2017-09-27,0.2099,0.1892,0.2146,0.1874,99140000.0,10.94
2017-09-28,0.2023,0.2099,0.2102,0.1968,67360000.0,-3.62
2017-09-29,0.1967,0.2023,0.2025,0.188,54180000.0,-2.77
2017-09-30,0.1999,0.1967,0.2051,0.1955,49440000.0,1.63
2017-10-01,0.2083,0.1999,0.2085,0.1965,24420000.0,4.2
2017-10-02,0.2031,0.2083,0.2092,0.2001,35890000.0,-2.5
2017-10-03,0.2033,0.2031,0.2062,0.198,29010000.0,0.1
2017-10-04,0.2135,0.2033,0.217,0.2012,67470000.0,5.02
2017-10-05,0.238,0.2135,0.2442,0.2134,158240000.0,11.48
2017-10-06,0.2334,0.238,0.2444,0.2332,94210000.0,-1.93
2017-10-07,0.2397,0.2334,0.2411,0.2324,41920000.0,2.7
2017-10-08,0.2799,0.2397,0.2811,0.2385,148100000.0,16.77
2017-10-09,0.2501,0.2799,0.2802,0.234,193730000.0,-10.65
2017-10-10,0.2582,0.2501,0.2666,0.2406,101120000.0,3.24
2017-10-11,0.2632,0.2582,0.2656,0.2553,57460000.0,1.94
2017-10-12,0.2464,0.2632,0.2652,0.2461,108850000.0,-6.38
2017-10-13,0.2602,0.2464,0.2651,0.233,161980000.0,5.6
2017-10-14,0.2556,0.2602,0.2685,0.2542,118540000.0,-1.77
2017-10-15,0.2652,0.2556,0.2691,0.2482,80660000.0,3.76
2017-10-16,0.2579,0.2652,0.2977,0.2523,257300000.0,-2.75
2017-10-17,0.2295,0.2579,0.2654,0.214,205000000.0,-11.01
2017-10-18,0.217,0.2295,0.2344,0.2016,160950000.0,-5.45
2017-10-19,0.2139,0.217,0.232,0.2064,132479999.99999999,-1.43
2017-10-20,0.2082,0.2141,0.2234,0.2056,93320000.0,-2.66
2017-10-21,0.2097,0.2081,0.2107,0.1971,72830000.0,0.72
2017-10-22,0.2014,0.2097,0.2114,0.1954,65160000.0,-3.96
2017-10-23,0.1917,0.2015,0.202,0.1845,72660000.0,-4.82
2017-10-24,0.2038,0.1917,0.2169,0.183,144680000.0,6.31
2017-10-25,0.2023,0.2038,0.2047,0.1961,64769999.99999999,-0.74
2017-10-26,0.2019,0.2023,0.2046,0.1999,24890000.0,-0.2
2017-10-27,0.2001,0.2019,0.2027,0.198,16760000.000000002,-0.89
2017-10-28,0.1982,0.2001,0.2008,0.1974,13370000.0,-0.95
2017-10-29,0.2015,0.1981,0.2053,0.1966,27100000.0,1.66
2017-10-30,0.2024,0.2015,0.2044,0.2001,21610000.0,0.45
2017-10-31,0.1975,0.2024,0.2034,0.1975,27040000.0,-2.42
2017-11-01,0.1903,0.1975,0.2006,0.1896,47450000.0,-3.65
2017-11-02,0.2003,0.191,0.2065,0.1755,103210000.0,5.25
2017-11-03,0.2059,0.2003,0.2263,0.1961,147020000.0,2.8
2017-11-04,0.2015,0.2059,0.2061,0.2001,30140000.0,-2.14
2017-11-05,0.1997,0.2014,0.2033,0.1984,26940000.0,-0.89
2017-11-06,0.2013,0.1997,0.2067,0.1981,43250000.0,0.8
2017-11-07,0.2055,0.2013,0.2065,0.1993,39600000.0,2.09
2017-11-08,0.2167,0.2055,0.2235,0.2031,100570000.0,5.45
2017-11-09,0.2154,0.2167,0.2218,0.2126,79740000.0,-0.6
2017-11-10,0.2033,0.2154,0.2185,0.1988,94830000.0,-5.62
2017-11-11,0.2092,0.2033,0.2147,0.2016,76560000.0,2.9
2017-11-12,0.1915,0.2092,0.2094,0.1861,212640000.0,-8.46
2017-11-13,0.2001,0.1915,0.2001,0.1906,82220000.0,4.49
2017-11-14,0.205,0.2001,0.2103,0.1995,59550000.0,2.45
2017-11-15,0.2083,0.205,0.2101,0.2037,60050000.0,1.61
2017-11-16,0.2269,0.2083,0.2809,0.2058,391420000.0,8.93
2017-11-17,0.2239,0.227,0.2376,0.2174,138200000.0,-1.32
2017-11-18,0.2275,0.2239,0.2293,0.2191,69820000.0,1.61
2017-11-19,0.2321,0.2275,0.237,0.2231,88100000.0,2.02
2017-11-20,0.2406,0.2322,0.2462,0.2315,105380000.0,3.66
2017-11-21,0.2318,0.2409,0.2444,0.2292,105170000.0,-3.66
2017-11-22,0.2385,0.2321,0.2417,0.2317,88140000.0,2.89
2017-11-23,0.24,0.2385,0.2503,0.2357,126130000.0,0.63
2017-11-24,0.241,0.24,0.2443,0.2312,101010000.0,0.42
2017-11-25,0.2488,0.241,0.2531,0.2394,89800000.0,3.24
2017-11-26,0.245,0.2489,0.2492,0.2412,45850000.0,-1.53
2017-11-27,0.247,0.2445,0.2497,0.2403,104910000.0,0.82
2017-11-28,0.2795,0.247,0.2806,0.2467,243890000.0,13.16
2017-11-29,0.2353,0.2796,0.2797,0.2128,286280000.0,-15.81
2017-11-30,0.2356,0.2356,0.2468,0.22,153340000.0,0.13
2017-12-01,0.2473,0.2369,0.2511,0.2259,130580000.00000001,4.97
2017-12-02,0.2441,0.2473,0.2494,0.2403,72000000.0,-1.29
2017-12-03,0.2449,0.2441,0.2586,0.2354,114740000.0,0.33
2017-12-04,0.2462,0.2449,0.2486,0.2354,88850000.0,0.53
2017-12-05,0.2337,0.2462,0.2469,0.2305,123300000.0,-5.08
2017-12-06,0.2182,0.2337,0.234,0.2099,204250000.0,-6.63
2017-12-07,0.2035,0.2182,0.2197,0.2009,208390000.0,-6.74
2017-12-08,0.2337,0.2037,0.253,0.2005,389260000.0,14.84
2017-12-09,0.2353,0.2337,0.2446,0.2295,164410000.0,0.68
2017-12-10,0.2271,0.2353,0.2366,0.2223,121540000.0,-3.48
2017-12-11,0.2451,0.2271,0.247,0.227,124360000.0,7.93
2017-12-12,0.3555,0.2451,0.4369,0.2442,519230000.0,45.04
2017-12-13,0.4584,0.3555,0.5006,0.3388,841260000.0,28.95
2017-12-14,0.8507,0.4582,0.8809,0.4527,1070000000.0000001,85.58
2017-12-15,0.7377,0.8507,0.8523,0.6183,677790000.0,-13.28
2017-12-16,0.7397,0.7375,0.8122,0.7177,294340000.0,0.27
2017-12-17,0.7114,0.7397,0.7524,0.7016,163700000.0,-3.83
2017-12-18,0.7558,0.7118,0.7912,0.6651,301540000.0,6.24
2017-12-19,0.7344,0.7558,0.8402,0.7019,321260000.0,-2.83
2017-12-20,0.7144,0.7344,0.7426,0.6568,248360000.0,-2.72
2017-12-21,1.12,0.7144,1.13,0.7128,835990000.0,56.77
2017-12-22,1.0,1.12,1.24,0.6203,932170000.0,-10.71
2017-12-23,1.01,1.0,1.07,0.9263,223610000.0,1.0
2017-12-24,0.9782,1.01,1.01,0.8253,222170000.0,-3.15
2017-12-25,0.9805,0.9782,1.02,0.9236,102070000.0,0.24
2017-12-26,1.07,0.9805,1.09,0.9712,130479999.99999999,9.13
2017-12-27,1.21,1.07,1.28,1.07,366820000.0,13.08
2017-12-28,1.26,1.21,1.31,1.1,286900000.0,4.13
2017-12-29,1.93,1.26,1.97,1.25,664920000.0,53.17
2017-12-30,1.86,1.93,2.44,1.77,756290000.0,-3.63
2017-12-31,1.98,1.86,2.09,1.61,275180000.0,6.45
2018-01-01,2.05,1.98,2.09,1.81,120740000.0,3.54
2018-01-02,2.19,2.05,2.21,1.89,201990000.0,6.83
2018-01-03,2.73,2.19,2.85,2.15,387510000.0,24.66
2018-01-04,2.73,2.73,3.29,2.58,438910000.0,0.0
2018-01-05,2.51,2.73,3.05,2.24,381020000.0,-8.06
2018-01-06,2.65,2.51,2.85,2.46,149250000.0,5.58
2018-01-07,2.78,2.65,2.82,2.58,100070000.0,4.91
2018-01-08,2.41,2.78,2.78,1.93,219910000.0,-13.31
2018-01-09,2.1219,2.26936,2.28746,1.98827,119420000.0,-11.95
2018-01-22,1.37243,1.39622,1.44513,1.1701,315170000.0,-1.59
2018-01-23,1.36019,1.37198,1.46006,1.21422,318660000.0,-0.89
2018-01-24,1.38162,1.36125,1.44365,1.321,181990000.0,1.58
2018-01-25,1.30863,1.38152,1.40163,1.28565,124140000.0,-5.28
2018-01-26,1.21363,1.30864,1.32551,1.12097,239380000.0,-7.26
2018-01-27,1.22142,1.21363,1.24298,1.18317,100440000.0,0.64
2018-01-28,1.3632,1.22147,1.39393,1.21828,148990000.0,11.61
2018-01-29,1.271,1.36329,1.37075,1.25299,120500000.0,-6.76
2018-01-30,1.11266,1.27101,1.27281,1.09043,202780000.0,-12.46
2018-01-31,1.13931,1.11594,1.14804,1.02701,159010000.0,2.4
2018-02-01,0.95131,1.13627,1.14261,0.89933,273940000.0,-16.5
2018-02-02,0.8993,0.95131,0.96437,0.66529,698210000.0,-5.47
2018-02-03,0.95978,0.90083,1.01952,0.7825,322510000.0,6.73
2018-02-04,0.81795,0.95985,0.96898,0.78294,246240000.0,-14.78
2018-02-05,0.68132,0.8179,0.83638,0.64196,435070000.0,-16.7
2018-02-06,0.76185,0.68136,0.77926,0.5746,572180000.0,11.82
2018-02-07,0.71781,0.76286,0.81291,0.69687,255920000.0,-5.78
2018-02-08,0.78213,0.71783,0.79002,0.71286,179310000.0,8.96
2018-02-09,0.92043,0.78205,0.92851,0.74203,290660000.0,17.68
2018-02-10,1.02892,0.9202,1.22864,0.90687,650580000.0,11.79
2018-02-11,0.96074,1.02856,1.03859,0.8941,326850000.0,-6.63
2018-02-12,1.0427,0.96117,1.07547,0.95916,232360000.0,8.53
2018-02-13,0.98725,1.0427,1.04843,0.96758,137470000.0,-5.32
2018-02-14,1.12865,0.98734,1.15377,0.98113,237120000.0,14.32
2018-02-15,1.10821,1.1283,1.14278,1.07074,190360000.0,-1.81
2018-02-16,1.11358,1.10797,1.11712,1.06601,100220000.0,0.48
2018-02-17,1.17811,1.11358,1.20265,1.10391,146320000.0,5.8
2018-02-18,1.07052,1.17809,1.17907,1.04427,148630000.0,-9.13
2018-02-19,1.10954,1.06984,1.13353,1.06949,66360000.0,3.65
2018-02-20,1.02735,1.10954,1.13297,1.01181,116410000.0,-7.41
2018-02-21,0.95247,1.02801,1.04072,0.94058,160250000.0,-7.29
